gbif_id,lat,lon,datum,monat,jahr
5889001519,52.55016,10.14982,2025-11-01,11,2025
5889004326,52.53795,10.15137,2025-11-01,11,2025
5889491211,52.13738,10.64873,2025-11-02,11,2025
5889561830,52.27257,10.56667,2025-11-02,11,2025
5889971753,52.27255,10.57843,2025-11-02,11,2025
5889992660,52.14726,10.64136,2025-11-02,11,2025
5890172619,52.27243,10.57828,2025-11-02,11,2025
5890230895,52.27228,10.58768,2025-11-03,11,2025
5890340826,52.40958,10.80177,2025-11-03,11,2025
5892256403,52.53001,10.23067,2025-11-09,11,2025
5892259578,52.16793,10.72929,2025-11-03,11,2025
5892261758,52.30459,10.61156,2025-11-04,11,2025
5892262168,52.44126,10.47014,2025-11-07,11,2025
5892263320,52.58172,10.18364,2025-11-05,11,2025
5892266282,52.47416,10.34704,2025-11-03,11,2025
5892482952,52.22966,10.51823,2025-11-09,11,2025
5892489723,52.05878,10.16096,2025-11-08,11,2025
5892675877,52.28092,10.45874,2025-11-05,11,2025
5892705666,52.29539,10.62837,2025-11-03,11,2025
5892889814,52.38446,10.72581,2025-11-07,11,2025
5892896392,52.05913,10.15466,2025-11-08,11,2025
5892907480,52.2535,10.45917,2025-11-10,11,2025
5897000103,52.30459,10.61156,2025-11-13,11,2025
5897161261,52.32336,10.4187,2025-11-13,11,2025
5897306353,52.2566,10.49383,2025-11-19,11,2025
5897352039,52.27619,10.57713,2025-11-03,11,2025
5897444594,52.25905,10.47015,2025-11-17,11,2025
5897450299,52.26393,10.48759,2025-11-19,11,2025
5897450969,52.76836,10.27253,2025-11-04,11,2025
5897582495,52.38501,10.71363,2025-11-07,11,2025
5897710978,52.31888,10.41909,2025-11-13,11,2025
5897819549,52.38173,10.71456,2025-11-17,11,2025
5897870908,52.27541,10.46307,2025-11-12,11,2025
5901169392,52.11366,10.30877,2025-11-18,11,2025
5901173737,52.45182,10.81561,2025-11-16,11,2025
5901180047,52.42543,10.1161,2025-11-21,11,2025
5901184303,52.26742,10.59443,2025-11-07,11,2025
5901191674,52.32695,10.57653,2025-11-02,11,2025
5901210655,52.25959,10.60098,2025-11-02,11,2025
5901250661,52.23009,10.56702,2025-11-03,11,2025
5901250741,52.28007,10.5946,2025-11-05,11,2025
5901274799,52.34683,10.1207,2025-11-16,11,2025
5901274800,52.33948,10.13334,2025-11-16,11,2025
5901287155,52.25073,10.67416,2025-11-12,11,2025
5901323650,52.29748,10.55824,2025-11-06,11,2025
5901330073,52.42737,10.11623,2025-11-21,11,2025
5901348640,52.27234,10.59392,2025-11-06,11,2025
5901375686,52.13658,10.97402,2025-11-12,11,2025
5901411737,52.11685,10.29025,2025-11-28,11,2025
5901413031,52.21171,10.76355,2025-11-16,11,2025
5901440865,52.37528,10.50676,2025-11-19,11,2025
5901447878,52.11961,10.32464,2025-11-11,11,2025
5901533312,52.12092,10.28724,2025-11-05,11,2025
5901591847,52.29619,10.62803,2025-11-13,11,2025
5901619036,52.12118,10.29073,2025-11-05,11,2025
5901620818,52.11402,10.307,2025-11-18,11,2025
5901635979,52.2684,10.59733,2025-11-21,11,2025
5901653020,52.25499,10.59869,2025-11-08,11,2025
5901659436,52.27109,10.59827,2025-11-06,11,2025
5901679313,52.2563,10.56117,2025-11-02,11,2025
5901696038,52.3433,10.12128,2025-11-16,11,2025
5901702289,52.07587,10.33128,2025-11-03,11,2025
5901714097,52.29768,10.3429,2025-11-26,11,2025
5901763238,52.43336,10.89032,2025-11-04,11,2025
5901809058,52.17572,10.83118,2025-11-01,11,2025
5901825011,52.24292,10.75715,2025-11-02,11,2025
5901827656,52.21308,10.76236,2025-11-16,11,2025
5901838801,52.11331,10.29892,2025-11-18,11,2025
5901840684,52.26879,10.59828,2025-11-21,11,2025
5901970227,52.37484,10.50096,2025-11-19,11,2025
5901993985,52.22488,10.55287,2025-11-06,11,2025
5902006570,52.25898,10.60163,2025-11-02,11,2025
5902063186,52.45181,10.81545,2025-11-16,11,2025
5902131917,52.12331,10.32957,2025-11-20,11,2025
5902151683,52.36358,10.42034,2025-11-11,11,2025
5902210285,52.58767,10.49234,2025-11-09,11,2025
5902216866,52.29592,10.50214,2025-11-05,11,2025
5902219265,52.26638,10.59404,2025-11-07,11,2025
5902233828,52.22936,10.74866,2025-11-16,11,2025
5902259493,52.26096,10.59962,2025-11-02,11,2025
5902262525,52.34286,10.12424,2025-11-16,11,2025
5902293730,52.28365,10.47355,2025-11-13,11,2025
5902308200,52.12036,10.28692,2025-11-05,11,2025
5902311361,52.14693,10.88392,2025-11-02,11,2025
5902448437,52.26398,10.59166,2025-11-02,11,2025
5902450525,52.43293,10.89056,2025-11-04,11,2025
5902478393,52.25488,10.52409,2025-11-11,11,2025
5902520763,52.45074,10.56775,2025-11-02,11,2025
5902552323,52.29776,10.34372,2025-11-26,11,2025
5902566096,52.34537,10.12033,2025-11-16,11,2025
5902605813,52.12098,10.32104,2025-11-11,11,2025
5902626137,52.12034,10.32434,2025-11-11,11,2025
5902634125,52.11179,10.31836,2025-11-18,11,2025
5902658991,52.42313,10.24371,2025-11-09,11,2025
5902661287,52.31887,10.44146,2025-11-23,11,2025
5902675668,52.43309,10.89237,2025-11-04,11,2025
5902696094,52.29595,10.53821,2025-11-09,11,2025
5902716534,52.27773,10.57591,2025-11-05,11,2025
5902719812,52.34141,10.12906,2025-11-16,11,2025
5902732143,52.11971,10.32577,2025-11-11,11,2025
5902738025,52.62527,10.75724,2025-11-09,11,2025
5902800762,52.52666,10.52259,2025-11-11,11,2025
5902802273,52.41354,10.91348,2025-11-03,11,2025
5902803835,52.56446,10.62821,2025-11-23,11,2025
5902846007,52.10791,10.31902,2025-11-05,11,2025
5902847545,52.29601,10.62814,2025-11-03,11,2025
5902948564,52.12035,10.28627,2025-11-05,11,2025
5902956311,52.25403,10.60582,2025-11-02,11,2025
5902987957,52.41042,10.80172,2025-11-13,11,2025
5902997862,52.27125,10.53125,2025-11-04,11,2025
5903065249,52.12105,10.32206,2025-11-11,11,2025
5903142267,52.26738,10.59461,2025-11-21,11,2025
5903164697,52.27569,10.58015,2025-11-08,11,2025
5903171165,52.67622,10.11562,2025-11-08,11,2025
5903180147,52.26597,10.59486,2025-11-07,11,2025
5903223501,52.42752,10.10478,2025-11-21,11,2025
5903250286,52.4825,10.52238,2025-11-09,11,2025
5903565523,52.53001,10.23067,2025-11-18,11,2025
5903574130,52.42447,10.1154,2025-11-21,11,2025
5903749280,52.29786,10.62675,2025-11-13,11,2025
5908745614,52.05799,10.15312,2025-11-08,11,2025
5908755111,52.06206,10.15495,2025-11-08,11,2025
5918748464,52.32359,10.45705,2025-11-03,11,2025
5918764671,52.34798,10.44244,2025-11-03,11,2025
5920233649,52.27794,10.45935,2025-11-12,11,2025
5932302795,52.40424,10.33592,2025-11-12,11,2025
5932439935,52.25829,10.47139,2025-11-28,11,2025
5935411292,52.27156,10.56925,2025-11-03,11,2025
6131121654,52.2565,10.45656,2025-11-22,11,2025
6162872208,52.26638,10.589,2025-11-12,11,2025
6334772819,52.17495,10.57954,2025-11-12,11,2025
6411021378,52.55547,10.2162,2025-11-16,11,2025
6411054452,52.29907,10.64809,2025-11-02,11,2025
6411057801,52.30204,10.33486,2025-11-17,11,2025
6411718985,52.33002,10.5925,2025-11-13,11,2025
6411921718,52.11187,10.31789,2025-11-16,11,2025
6412506870,52.1073,10.38086,2025-11-08,11,2025
6412660690,52.12052,10.31136,2025-11-16,11,2025
5908927250,52.4126,10.66517,2025-12-03,12,2025
5909311070,52.26479,10.48602,2025-12-03,12,2025
5918355934,52.5157,10.11005,2025-12-07,12,2025
5918381535,52.30611,10.47785,2025-12-03,12,2025
5918393314,52.26933,10.60028,2025-12-06,12,2025
5918400936,52.26852,10.60169,2025-12-06,12,2025
5918401636,52.36738,10.41871,2025-12-08,12,2025
5918420363,52.09933,10.32309,2025-12-05,12,2025
5918443325,52.36878,10.42035,2025-12-08,12,2025
5918449443,52.35745,10.57779,2025-12-11,12,2025
5918454271,52.29899,10.53123,2025-12-01,12,2025
5918456525,52.2734,10.59836,2025-12-06,12,2025
5918493833,52.12127,10.31072,2025-12-02,12,2025
5918521337,52.1026,10.32208,2025-12-05,12,2025
5918521346,52.10161,10.32446,2025-12-05,12,2025
5918553767,52.36675,10.42207,2025-12-08,12,2025
5918560826,52.33933,10.50127,2025-12-02,12,2025
5918569088,52.36793,10.41823,2025-12-08,12,2025
5918582300,52.11036,10.30777,2025-12-12,12,2025
5920090095,52.17552,10.54057,2025-12-06,12,2025
5920135340,52.3868,10.70125,2025-12-04,12,2025
5931962154,52.53001,10.23067,2025-12-15,12,2025
5931973683,52.51266,10.10575,2025-12-14,12,2025
5931975378,52.51386,10.10398,2025-12-14,12,2025
5931975899,52.53795,10.15137,2025-12-10,12,2025
5931984418,52.51333,10.10483,2025-12-14,12,2025
5932658723,52.3154,10.61564,2025-12-05,12,2025
5935095196,52.53001,10.23067,2025-12-22,12,2025
5935161083,52.31369,10.58997,2025-12-16,12,2025
5935201475,52.27103,10.5969,2025-12-20,12,2025
5935510075,52.17814,10.46027,2025-12-20,12,2025
5935700096,52.16989,10.56211,2025-12-24,12,2025
5935900910,52.16716,10.37988,2025-12-20,12,2025
5936330728,52.27231,10.59389,2025-12-20,12,2025
5937966435,52.53001,10.23067,2025-12-29,12,2025
5938095053,52.28016,10.45416,2025-12-29,12,2025
6130236757,52.26143,10.46223,2025-12-09,12,2025
6147612638,52.28196,10.46522,2025-12-29,12,2025
6150706749,52.53098,10.47028,2025-12-18,12,2025
6150707272,52.26934,10.60018,2025-12-18,12,2025
6150835229,52.12619,10.27967,2025-12-15,12,2025
6150935770,52.27603,10.55681,2025-12-17,12,2025
6151005897,52.38431,10.24308,2025-12-18,12,2025
6151202140,52.12082,10.32342,2025-12-15,12,2025
6151439460,52.26953,10.59773,2025-12-18,12,2025
6151671268,52.27108,10.59687,2025-12-18,12,2025
6151916762,52.26783,10.60283,2025-12-18,12,2025
6152120596,52.38545,10.24648,2025-12-18,12,2025
6162931177,52.27143,10.56505,2025-12-19,12,2025
6410720154,52.09787,10.32349,2025-12-14,12,2025
6411878326,52.2499,10.45313,2025-12-30,12,2025
6412431032,52.10937,10.31163,2025-12-03,12,2025
6412776664,52.32938,10.46616,2025-12-12,12,2025
4516566745,52.29585,10.62818,2024-01-29,1,2024
4516593060,52.29536,10.62894,2024-01-06,1,2024
4516605599,52.42407,10.36761,2024-01-21,1,2024
4516651863,52.30033,10.64152,2024-01-30,1,2024
4516695333,52.32017,10.44025,2024-01-20,1,2024
4516786300,52.23157,10.57779,2024-01-27,1,2024
4516876842,52.29438,10.6284,2024-01-27,1,2024
4519190423,52.18376,10.45797,2024-01-01,1,2024
4855140385,52.41896,10.37753,2024-01-25,1,2024
4880380940,52.36672,10.41987,2024-01-05,1,2024
4881586310,52.36934,10.42091,2024-01-05,1,2024
4881803296,52.105,10.34524,2024-01-05,1,2024
4881936217,52.32263,10.45065,2024-01-24,1,2024
4882444614,52.19715,10.72366,2024-01-26,1,2024
4882665538,52.34605,10.43592,2024-01-23,1,2024
4885409656,52.36869,10.42,2024-01-05,1,2024
4885565239,52.14121,10.77908,2024-01-31,1,2024
4885786699,52.45634,10.35825,2024-01-04,1,2024
4886001571,52.46055,10.36536,2024-01-06,1,2024
4886539894,52.36794,10.42254,2024-01-05,1,2024
4886711468,52.28122,10.45949,2024-01-07,1,2024
4886920568,52.22933,10.56151,2024-01-21,1,2024
4887227531,52.42732,10.92472,2024-01-13,1,2024
4887511688,52.29604,10.62867,2024-01-06,1,2024
4887730375,52.29428,10.6285,2024-01-29,1,2024
4888059187,52.30999,10.47816,2024-01-10,1,2024
4888404697,52.22997,10.5811,2024-01-27,1,2024
4890279009,52.2663,10.55812,2024-01-22,1,2024
4890317853,52.26196,10.51175,2024-01-04,1,2024
4890797141,52.33589,10.46284,2024-01-14,1,2024
4890821188,52.23173,10.57616,2024-01-27,1,2024
4890925340,52.36941,10.42194,2024-01-05,1,2024
4891146745,52.23039,10.57541,2024-01-27,1,2024
5013905087,52.30459,10.61156,2024-01-30,1,2024
5014829552,52.52454,10.12596,2024-01-11,1,2024
5014968373,52.26196,10.59786,2024-01-30,1,2024
5018294848,52.30459,10.61156,2024-01-27,1,2024
5023906959,52.53795,10.15137,2024-01-01,1,2024
5026183598,52.13738,10.67354,2024-01-30,1,2024
5026863731,52.58205,10.16867,2024-01-17,1,2024
5027392515,52.53001,10.23067,2024-01-21,1,2024
5027964221,52.52454,10.12596,2024-01-04,1,2024
6129970550,52.41986,10.3761,2024-01-25,1,2024
6179417454,52.29589,10.62834,2024-01-06,1,2024
4519102251,52.27308,10.598,2024-02-01,2,2024
4519237135,52.41863,10.37605,2024-02-03,2,2024
4519293547,52.42217,10.36814,2024-02-03,2,2024
4519298510,52.22977,10.58128,2024-02-04,2,2024
4522620398,52.24887,10.44161,2024-02-07,2,2024
4522710629,52.27228,10.58235,2024-02-10,2,2024
4522710854,52.41927,10.37464,2024-02-10,2,2024
4522715170,52.41908,10.3728,2024-02-10,2,2024
4522790733,52.29621,10.62328,2024-02-12,2,2024
4528094191,52.30306,10.61242,2024-02-26,2,2024
4880482970,52.26816,10.56333,2024-02-20,2,2024
4880532703,52.28121,10.46241,2024-02-14,2,2024
4880969163,52.27482,10.59822,2024-02-25,2,2024
4881159082,52.27284,10.57967,2024-02-16,2,2024
4881615494,52.55645,10.20075,2024-02-11,2,2024
4882318224,52.3557,10.4258,2024-02-27,2,2024
4882444119,52.45002,10.46544,2024-02-19,2,2024
4882877755,52.67046,10.98604,2024-02-22,2,2024
4882935806,52.49249,10.56913,2024-02-07,2,2024
4883261353,52.62915,10.94087,2024-02-29,2,2024
4883290113,52.22909,10.58132,2024-02-25,2,2024
4883293452,52.26161,10.58793,2024-02-14,2,2024
4885674938,52.46054,10.25017,2024-02-20,2,2024
4885674943,52.36443,10.1227,2024-02-20,2,2024
4885730209,52.23187,10.5152,2024-02-25,2,2024
4885782862,52.22899,10.58161,2024-02-25,2,2024
4885782981,52.35392,10.48076,2024-02-25,2,2024
4885787697,52.28057,10.46522,2024-02-14,2,2024
4886103860,52.26291,10.5851,2024-02-14,2,2024
4886185470,52.41828,10.78162,2024-02-10,2,2024
4886206206,52.27391,10.57473,2024-02-16,2,2024
4886212152,52.35361,10.47871,2024-02-25,2,2024
4886276829,52.16882,10.21179,2024-02-21,2,2024
4886630234,52.66501,10.99324,2024-02-22,2,2024
4886683167,52.35531,10.42608,2024-02-10,2,2024
4886710393,52.2316,10.29163,2024-02-12,2,2024
4887182179,52.09932,10.3061,2024-02-10,2,2024
4887452416,52.29755,10.62484,2024-02-26,2,2024
4887480097,52.43219,10.48889,2024-02-12,2,2024
4887689524,52.26263,10.59296,2024-02-26,2,2024
4887930168,52.22824,10.58021,2024-02-04,2,2024
4888101236,52.29686,10.62322,2024-02-06,2,2024
4888291347,52.12185,10.27608,2024-02-18,2,2024
4891097785,52.35956,10.42193,2024-02-10,2,2024
4901277722,52.05823,10.71392,2024-02-23,2,2024
4935679078,52.29364,10.633,2024-02-06,2,2024
4985628701,52.36363,10.42098,2024-02-24,2,2024
5013353411,52.55016,10.14982,2024-02-28,2,2024
5014953568,52.27442,11.00513,2024-02-11,2,2024
5015092771,52.53001,10.23067,2024-02-13,2,2024
5015421915,52.20895,10.81699,2024-02-02,2,2024
5016333361,52.53001,10.23067,2024-02-17,2,2024
5016418181,52.53795,10.15137,2024-02-24,2,2024
5019575777,52.16793,10.72929,2024-02-15,2,2024
5020403418,52.53001,10.23067,2024-02-24,2,2024
5026263717,52.27446,11.00438,2024-02-11,2,2024
5028170654,52.20937,10.81118,2024-02-02,2,2024
4535718977,52.56804,10.63071,2024-03-04,3,2024
4535957651,52.10673,10.32542,2024-03-03,3,2024
4597085833,52.1791,10.46022,2024-03-17,3,2024
4597107961,52.29873,10.3565,2024-03-17,3,2024
4597246281,52.41675,10.32863,2024-03-05,3,2024
4597303273,52.41278,10.33235,2024-03-05,3,2024
4597372207,52.13059,10.30575,2024-03-09,3,2024
4606800418,52.27475,10.59804,2024-03-29,3,2024
4606811675,52.08296,10.45211,2024-03-29,3,2024
4607479729,52.07979,10.45411,2024-03-29,3,2024
4847088299,52.12941,10.42783,2024-03-19,3,2024
4852715195,52.2774,10.59811,2024-03-14,3,2024
4880529765,52.28571,10.62945,2024-03-11,3,2024
4880793839,52.19187,10.54577,2024-03-11,3,2024
4881292833,52.60375,10.93389,2024-03-17,3,2024
4881328084,52.52599,10.23922,2024-03-07,3,2024
4881357760,52.38437,10.42987,2024-03-01,3,2024
4881539709,52.18589,10.5516,2024-03-15,3,2024
4882249918,52.52739,10.23532,2024-03-07,3,2024
4882316709,52.44692,10.45307,2024-03-10,3,2024
4882573470,52.44532,10.45998,2024-03-10,3,2024
4882588622,52.36676,10.42116,2024-03-31,3,2024
4882667867,52.26395,10.59269,2024-03-08,3,2024
4882674736,52.32352,10.5841,2024-03-24,3,2024
4885908771,52.31891,10.44631,2024-03-09,3,2024
4886093149,52.33883,10.47308,2024-03-31,3,2024
4886231276,52.29239,10.53032,2024-03-17,3,2024
4886231443,52.10039,10.15246,2024-03-29,3,2024
4886455688,52.44597,10.46049,2024-03-10,3,2024
4886773096,52.51291,10.10539,2024-03-03,3,2024
4886940524,52.52279,10.1089,2024-03-03,3,2024
4886972651,52.33712,10.47148,2024-03-31,3,2024
4886975332,52.09924,10.26473,2024-03-12,3,2024
4886988731,52.44334,10.45416,2024-03-10,3,2024
4887741663,52.36717,10.41626,2024-03-19,3,2024
4887814176,52.2002,10.54266,2024-03-11,3,2024
4887826717,52.48826,10.31664,2024-03-07,3,2024
4888260431,52.19302,10.54567,2024-03-11,3,2024
4888389949,52.05893,10.51204,2024-03-09,3,2024
4889072269,52.35682,10.16271,2024-03-19,3,2024
4889264229,52.33575,10.47498,2024-03-31,3,2024
4891061193,52.19077,10.54516,2024-03-11,3,2024
4891210961,52.44715,10.46075,2024-03-10,3,2024
4891276172,52.44276,10.91237,2024-03-27,3,2024
4891306863,52.44626,10.46058,2024-03-25,3,2024
4891325422,52.09837,10.14963,2024-03-03,3,2024
4891337512,52.06996,10.53759,2024-03-17,3,2024
4891339305,52.52771,10.23601,2024-03-07,3,2024
4891383606,52.83795,10.32799,2024-03-18,3,2024
4891401412,52.3935,10.75338,2024-03-26,3,2024
4909289665,52.2965,10.62498,2024-03-19,3,2024
5013191847,52.53804,10.24386,2024-03-03,3,2024
5014648539,52.53001,10.23067,2024-03-02,3,2024
5015204141,52.28173,10.77107,2024-03-29,3,2024
5016213721,52.30395,10.78764,2024-03-31,3,2024
5016857343,52.52782,10.10038,2024-03-08,3,2024
5016903958,52.6172,10.10178,2024-03-30,3,2024
5017004819,52.53622,10.24901,2024-03-31,3,2024
5017165517,52.07362,10.54037,2024-03-16,3,2024
5017240515,52.53001,10.23067,2024-03-05,3,2024
5018463776,52.61681,10.11309,2024-03-27,3,2024
5018566958,52.28798,10.77791,2024-03-29,3,2024
5018595066,52.61681,10.11309,2024-03-19,3,2024
5018983405,52.16341,10.73531,2024-03-01,3,2024
5020451425,52.29507,10.66533,2024-03-30,3,2024
5020629245,52.16793,10.72929,2024-03-06,3,2024
5021467032,52.53001,10.23067,2024-03-29,3,2024
5022996076,52.52964,10.24663,2024-03-02,3,2024
5023256528,52.30459,10.61156,2024-03-19,3,2024
5023389662,52.53001,10.23067,2024-03-09,3,2024
5023659153,52.52782,10.10038,2024-03-30,3,2024
5023960212,52.53001,10.23067,2024-03-03,3,2024
5024371696,52.30459,10.61156,2024-03-14,3,2024
5025906421,52.52782,10.10038,2024-03-06,3,2024
5027683818,52.2818,10.77282,2024-03-29,3,2024
4607009580,52.31297,10.61381,2024-04-03,4,2024
4607219927,52.45437,10.72588,2024-04-07,4,2024
4607229059,52.0983,10.42966,2024-04-07,4,2024
4607314467,52.41595,10.93714,2024-04-03,4,2024
4607580190,52.32413,10.57229,2024-04-09,4,2024
4607611807,52.05174,10.4571,2024-04-07,4,2024
4846900667,52.0798,10.45392,2024-04-13,4,2024
4852782004,52.27968,10.58075,2024-04-12,4,2024
4852942595,52.28324,10.47539,2024-04-23,4,2024
4853111091,52.51828,10.94139,2024-04-27,4,2024
4863752927,52.2713,10.56724,2024-04-27,4,2024
4881333055,52.35254,10.43011,2024-04-11,4,2024
4881455184,52.35008,10.39866,2024-04-28,4,2024
4881600827,52.32859,10.45056,2024-04-27,4,2024
4881668964,52.48288,10.17521,2024-04-03,4,2024
4882003528,52.38413,10.243,2024-04-22,4,2024
4882381843,52.48527,10.18062,2024-04-03,4,2024
4882742665,52.48286,10.17645,2024-04-03,4,2024
4882789044,52.30602,10.47814,2024-04-01,4,2024
4883318586,52.34221,10.29373,2024-04-06,4,2024
4883511139,52.32893,10.45577,2024-04-27,4,2024
4883749087,52.23779,10.52253,2024-04-26,4,2024
4884143119,52.36667,10.42088,2024-04-07,4,2024
4884436982,52.20636,10.81281,2024-04-14,4,2024
4886390276,52.32898,10.22531,2024-04-04,4,2024
4886658460,52.40387,10.40598,2024-04-21,4,2024
4886675666,52.18973,10.624,2024-04-13,4,2024
4887483104,52.36851,10.41983,2024-04-07,4,2024
4887617788,52.40319,10.40513,2024-04-21,4,2024
4887918280,52.26517,10.56587,2024-04-18,4,2024
4887946039,52.33216,10.4227,2024-04-13,4,2024
4888174957,52.36717,10.42195,2024-04-07,4,2024
4888331336,52.33085,10.41974,2024-04-13,4,2024
4889083091,52.4228,10.91489,2024-04-06,4,2024
4910678946,52.07675,10.45752,2024-04-20,4,2024
5012650203,52.26443,11.12395,2024-04-30,4,2024
5014070922,52.37672,10.71077,2024-04-15,4,2024
5016432673,52.33723,10.70578,2024-04-19,4,2024
5019148585,52.44126,10.47014,2024-04-28,4,2024
5024216615,52.31319,10.6137,2024-04-04,4,2024
5025410907,52.16354,10.72812,2024-04-07,4,2024
5759904217,52.32846,10.58155,2024-04-12,4,2024
4854882864,52.29961,10.53194,2024-05-05,5,2024
4855061431,52.27127,10.56721,2024-05-03,5,2024
4863574809,52.3275,10.58386,2024-05-10,5,2024
4863734867,52.14117,10.42947,2024-05-12,5,2024
4863788075,52.29008,10.58768,2024-05-08,5,2024
4867695246,52.30426,10.33504,2024-05-18,5,2024
4872462381,52.27537,10.51312,2024-05-22,5,2024
4872646785,52.2504,10.52641,2024-05-25,5,2024
4882766071,52.30598,10.52586,2024-05-12,5,2024
4882812554,52.25028,10.52722,2024-05-07,5,2024
4884514565,52.38116,10.25336,2024-05-09,5,2024
4887460774,52.39951,10.59806,2024-05-14,5,2024
4887629323,52.25111,10.52667,2024-05-07,5,2024
4887655380,52.33125,10.2157,2024-05-19,5,2024
4887974876,52.25039,10.49282,2024-05-21,5,2024
4888171222,52.27045,10.49867,2024-05-14,5,2024
4888518591,52.28615,10.48385,2024-05-11,5,2024
4888588822,52.39945,10.59805,2024-05-14,5,2024
4888860414,52.19528,10.75452,2024-05-20,5,2024
4890305419,52.27126,10.56722,2024-05-11,5,2024
4930911308,52.68515,10.53712,2024-05-31,5,2024
4932178435,52.18,10.55063,2024-05-24,5,2024
4933452723,52.19367,10.53824,2024-05-24,5,2024
4934333821,52.2381,10.52936,2024-05-31,5,2024
4934645766,52.29796,10.34291,2024-05-26,5,2024
4934954763,52.67222,10.84521,2024-05-31,5,2024
5012705609,52.47416,10.34704,2024-05-09,5,2024
5027187502,52.30459,10.61156,2024-05-27,5,2024
6195909745,52.16368,11.10679,2024-05-14,5,2024
4891808887,52.37984,10.81076,2024-06-05,6,2024
4891983082,52.14535,10.64572,2024-06-10,6,2024
4901398232,52.12945,10.66114,2024-06-16,6,2024
4904115214,52.32208,10.43144,2024-06-23,6,2024
4904192345,52.25066,10.49255,2024-06-27,6,2024
4904300609,52.25053,10.49209,2024-06-27,6,2024
4908406741,52.79236,10.64081,2024-06-25,6,2024
4930540254,52.32735,10.42019,2024-06-08,6,2024
4930778272,52.2753,10.56025,2024-06-19,6,2024
4931212421,52.44427,10.45242,2024-06-23,6,2024
4931214000,52.44714,10.4615,2024-06-23,6,2024
4931573336,52.44334,10.45337,2024-06-23,6,2024
4932755888,52.2565,10.53476,2024-06-09,6,2024
4932806274,52.32734,10.42021,2024-06-10,6,2024
4933034483,52.44785,10.46442,2024-06-23,6,2024
4933840263,52.32467,10.42389,2024-06-08,6,2024
4946420629,52.28903,10.50281,2024-06-12,6,2024
5292614115,52.26603,10.53326,2024-06-22,6,2024
5938358098,52.51603,10.96134,2024-06-08,6,2024
4910667325,52.2357,10.78067,2024-07-18,7,2024
4919192345,52.11365,10.32497,2024-07-28,7,2024
4919583445,52.11049,10.34038,2024-07-28,7,2024
4919589167,52.11216,10.33549,2024-07-28,7,2024
4930423625,52.56346,10.63258,2024-07-03,7,2024
4930543679,52.26514,10.55259,2024-07-19,7,2024
4931570391,52.41791,10.78104,2024-07-19,7,2024
4931585668,52.07241,10.13729,2024-07-23,7,2024
4931812042,52.2737,10.52849,2024-07-22,7,2024
4931870142,52.14076,10.77423,2024-07-25,7,2024
4932370634,52.44127,10.80905,2024-07-27,7,2024
4932814624,52.80743,10.54694,2024-07-13,7,2024
4932859260,52.41284,10.91063,2024-07-28,7,2024
4932912924,52.28508,10.51169,2024-07-16,7,2024
4933333785,52.78674,10.63057,2024-07-12,7,2024
4933560234,52.42907,10.10601,2024-07-27,7,2024
4933605839,52.21441,10.63179,2024-07-24,7,2024
4933639050,52.27617,10.56783,2024-07-18,7,2024
4933863845,52.61364,10.13632,2024-07-28,7,2024
4935219802,52.44756,10.81338,2024-07-27,7,2024
4935350701,52.23434,10.48155,2024-07-27,7,2024
4935381349,52.12995,10.52591,2024-07-26,7,2024
4973799514,52.41015,10.45816,2024-07-13,7,2024
5012785445,52.53001,10.23067,2024-07-27,7,2024
5013101821,52.60226,10.10017,2024-07-07,7,2024
5018631067,52.70262,11.09561,2024-07-06,7,2024
6424003689,52.25538,10.57151,2024-07-11,7,2024
6424380582,52.26364,10.56415,2024-07-14,7,2024
4921473099,52.26962,10.56028,2024-08-06,8,2024
4921535113,52.13007,10.4771,2024-08-04,8,2024
4921564165,52.27367,10.57528,2024-08-01,8,2024
4921817643,52.2717,10.59812,2024-08-05,8,2024
4923811406,52.27244,10.59174,2024-08-10,8,2024
4923870331,52.2727,10.57222,2024-08-07,8,2024
4926049555,52.09815,10.42478,2024-08-17,8,2024
4926169124,52.12268,10.25786,2024-08-17,8,2024
4926322541,52.66626,10.97213,2024-08-18,8,2024
4931271614,52.63631,10.57885,2024-08-09,8,2024
4931435789,52.7621,10.12636,2024-08-07,8,2024
4931596579,52.722,10.44784,2024-08-06,8,2024
4931626159,52.26937,10.54316,2024-08-02,8,2024
4931882744,52.09904,10.12705,2024-08-10,8,2024
4932190369,52.19323,10.54235,2024-08-02,8,2024
4932286924,52.12293,10.25836,2024-08-08,8,2024
4932435692,52.19356,10.54256,2024-08-02,8,2024
4932436013,52.51875,10.37175,2024-08-03,8,2024
4932448381,52.05383,10.19941,2024-08-09,8,2024
4932762595,52.64938,10.99459,2024-08-12,8,2024
4933116044,52.3984,10.52671,2024-08-06,8,2024
4933259459,52.35492,10.42648,2024-08-16,8,2024
4933336667,52.29917,10.26028,2024-08-02,8,2024
4933339172,52.32205,10.43145,2024-08-03,8,2024
4933486748,52.47586,10.40793,2024-08-03,8,2024
4933626734,52.32195,10.4245,2024-08-11,8,2024
4933948403,52.11433,10.34161,2024-08-08,8,2024
4934016424,52.83536,10.98942,2024-08-02,8,2024
4934150594,52.20858,10.52361,2024-08-02,8,2024
4934239965,52.6419,10.57828,2024-08-09,8,2024
4934297300,52.27167,10.59813,2024-08-09,8,2024
4934404660,52.37776,10.42458,2024-08-18,8,2024
4935391598,52.24966,11.01557,2024-08-04,8,2024
